date,relevant_issuer,X7,X8,X9,X10
2023-03-04,BBNI,0.0026876242,0.10980356,0,0
2023-03-04,BBRI,0.331782,0.31678322,4,4
2023-03-04,BBTN,0.002317932,0.019127129,0,0
2023-03-04,BMRI,0.15632705,0.5723958,1,2
2023-03-04,BRIS,0.00087400636,0.3812587,0,1
2023-03-04,GOTO,0.18625207,0.11381865,3,2
2023-03-05,ARTO,0.4473886,0.3458683,2,2
2023-03-05,BBCA,0.15411866,0.1964615,4,6
2023-03-05,BBNI,0.29873866,0.20624451,3,2
2023-03-05,BBRI,0.22999012,0.18931745,4,4
2023-03-05,BBTN,0.33422378,0.38625428,1,2
2023-03-05,BMRI,0.6050242,0.09933163,6,1
2023-03-05,BRIS,0.238209,0.38446254,4,7
2023-03-05,GOTO,0.2179976,0.1794408,5,3
2023-03-06,ARTO,0.14029104,0.09754005,1,1
2023-03-06,BBCA,0.15461491,0.18733266,7,10
2023-03-06,BBNI,0.22464441,0.08907263,3,1
2023-03-06,BBRI,0.23195577,0.19133894,8,6
2023-03-06,BBTN,0.2671146,0.32223117,7,9
2023-03-06,BMRI,0.24186926,0.16513553,4,3
2023-03-06,BRIS,0.14318292,0.073674016,3,1
2023-03-06,GOTO,0.19502208,0.22797774,18,22
2023-03-07,ARTO,0.08608219,0.30363995,3,13
2023-03-07,BBCA,0.12275314,0.17260605,8,9
2023-03-07,BBNI,0.16273949,0.14745152,3,3
2023-03-07,BBRI,0.2884695,0.14316516,17,8
2023-03-07,BBTN,0.18645541,0.3780771,4,6
2023-03-07,BMRI,0.14091507,0.205835,4,5
2023-03-07,BRIS,0.15073946,0.36986727,6,14
2023-03-07,GOTO,0.20652242,0.24271786,23,23
2023-03-08,ARTO,0.27614698,0.324232,7,7
2023-03-08,BBCA,0.22208978,0.26633024,15,19
2023-03-08,BBNI,0.19422425,0.15699352,4,2
2023-03-08,BBRI,0.27531648,0.26563218,12,12
2023-03-08,BBTN,0.39364326,0.27202812,8,4
2023-03-08,BMRI,0.24209973,0.08947468,8,2
2023-03-08,BRIS,0.15723936,0.3266,4,8
2023-03-08,GOTO,0.22609802,0.20112297,18,15
2023-03-09,ARTO,0.21546225,0.2473856,6,7
2023-03-09,BBCA,0.21912901,0.14201911,7,5
2023-03-09,BBNI,0.32687166,0.052607443,7,1
2023-03-09,BBRI,0.09959145,0.2643431,2,6
2023-03-09,BBTN,0.23020951,0.05718217,2,0
2023-03-09,BMRI,0.28103256,0.09220647,6,2
2023-03-09,BRIS,0.1979651,0.21988794,5,4
2023-03-09,GOTO,0.22370325,0.24149519,16,16
2023-03-10,ARTO,0.2113855,0.32050046,8,10
2023-03-10,BBCA,0.16922167,0.3229003,11,15
2023-03-10,BBNI,0.12170124,0.32831988,5,10
2023-03-10,BBRI,0.16231047,0.37419367,8,17
2023-03-10,BBTN,0.07351045,0.51687956,1,8
2023-03-10,BMRI,0.12907659,0.43709785,4,12
2023-03-10,BRIS,0.07424088,0.34967968,1,6
2023-03-10,GOTO,0.2084621,0.37145868,22,36
2023-03-11,ARTO,0.108212896,0.57430655,2,11
2023-03-11,BBCA,0.12084329,0.4702725,5,21
2023-03-11,BBNI,0.06824661,0.53949785,1,10
2023-03-11,BBRI,0.073322125,0.5368966,2,19
2023-03-11,BBTN,0.014882432,0.026234,0,0
2023-03-11,BMRI,0.011217333,0.5014979,0,12
2023-03-11,BRIS,0.019214055,0.76504374,0,9
2023-03-11,GOTO,0.14337634,0.44242048,7,16
2023-03-12,ARTO,0.22005105,0.36412716,4,7
2023-03-12,BBCA,0.111581914,0.4055324,3,14
2023-03-12,BBNI,0.12896885,0.32223725,2,5
2023-03-12,BBRI,0.07864461,0.37344068,2,11
2023-03-12,BBTN,0.26073486,0.33224162,1,2
2023-03-12,BMRI,0.13007496,0.27717036,3,7
2023-03-12,BRIS,0.120699435,0.25377893,0,1
2023-03-12,GOTO,0.23461212,0.23139559,5,6
2023-03-13,ARTO,0.23514318,0.39954847,7,12
2023-03-13,BBCA,0.19190435,0.35736322,15,28
2023-03-13,BBNI,0.13562807,0.21872525,4,6
2023-03-13,BBRI,0.18419464,0.21157067,17,20
2023-03-13,BBTN,0.20218086,0.49011403,2,5
2023-03-13,BMRI,0.09549216,0.36499962,6,23
2023-03-13,BRIS,0.13803814,0.19102727,2,4
2023-03-13,GOTO,0.162315,0.30052385,9,17
2023-03-14,ARTO,0.12257661,0.38031703,6,20
2023-03-14,BBCA,0.14382747,0.35748094,14,34
2023-03-14,BBNI,0.10310328,0.5108061,5,23
2023-03-14,BBRI,0.13256341,0.38326338,12,37
2023-03-14,BBTN,0.09504165,0.25860417,2,6
2023-03-14,BMRI,0.16018113,0.3283461,17,34
2023-03-14,BRIS,0.15555936,0.2965882,4,8
2023-03-14,GOTO,0.14547895,0.34455732,13,32
2023-03-15,ARTO,0.14689235,0.40268698,10,24
2023-03-15,BBCA,0.17511134,0.30889484,16,28
2023-03-15,BBNI,0.15734395,0.2863227,7,15
2023-03-15,BBRI,0.20508894,0.36094192,18,30
2023-03-15,BBTN,0.14088401,0.26744694,5,8
2023-03-15,BMRI,0.17288983,0.22945651,16,21
2023-03-15,BRIS,0.37026736,0.2811444,5,3
2023-03-15,GOTO,0.19919129,0.2973971,16,24
2023-03-16,ARTO,0.13122706,0.32196778,6,16
2023-03-16,BBCA,0.25432217,0.23856373,28,22
2023-03-16,BBNI,0.24963216,0.21706246,13,10
2023-03-16,BBRI,0.18970044,0.2588799,15,22
2023-03-16,BBTN,0.1953728,0.24842635,10,11
2023-03-16,BMRI,0.21390632,0.24161848,17,17
2023-03-16,BRIS,0.20079856,0.27183816,7,9
2023-03-16,GOTO,0.15494664,0.28011096,10,18
2023-03-17,ARTO,0.31936693,0.20588554,12,8
2023-03-17,BBCA,0.31399223,0.17175318,26,11
2023-03-17,BBNI,0.24038458,0.057863396,8,1
2023-03-17,BBRI,0.2807625,0.18283536,27,15
2023-03-17,BBTN,0.24935728,0.14469577,9,3
2023-03-17,BMRI,0.27969632,0.10130225,14,4
2023-03-17,BRIS,0.21040463,0.17985739,9,6
2023-03-17,GOTO,0.19978346,0.3602112,21,37
2023-03-18,ARTO,0.44522756,0.30257544,4,3
2023-03-18,BBCA,0.32585898,0.33433223,6,6
2023-03-18,BBNI,0.2889997,0.18672934,2,1
2023-03-18,BBRI,0.19172235,0.38236734,4,8
2023-03-18,BBTN,0.3945234,0.20997968,2,1
2023-03-18,BMRI,0.17310204,0.013968425,1,0
2023-03-18,BRIS,0.21222451,0.55950886,2,4
2023-03-18,GOTO,0.21679665,0.39940843,5,9
2023-03-19,ARTO,0.113790736,0.40113932,1,3
2023-03-19,BBCA,0.099885575,0.103213444,1,2
2023-03-19,BBNI,0.0012133432,0.006513852,0,0
2023-03-19,BBRI,0.124498695,0.10558793,2,1
2023-03-19,BBTN,0.3839375,0.16704153,3,1
2023-03-19,BMRI,0.109132916,0.08533532,1,1
2023-03-19,BRIS,0.000783707,0.013968195,0,0
2023-03-19,GOTO,0.22331819,0.17705275,5,3
2023-03-20,ARTO,0.15960105,0.35294044,5,11
2023-03-20,BBCA,0.15268673,0.32462543,12,26
2023-03-20,BBNI,0.16687766,0.27459568,4,6
2023-03-20,BBRI,0.15852322,0.18771479,16,15
2023-03-20,BBTN,0.29979804,0.13144937,8,3
2023-03-20,BMRI,0.15354772,0.18694848,6,8
2023-03-20,BRIS,0.2806984,0.2857461,5,5
2023-03-20,GOTO,0.2417377,0.284972,25,34
2023-03-21,ARTO,0.25478607,0.1977195,10,6
2023-03-21,BBCA,0.15207925,0.2156302,6,10
2023-03-21,BBNI,0.17463905,0.21962631,5,5
2023-03-21,BBRI,0.18104689,0.19085479,12,14
2023-03-21,BBTN,0.24835004,0.37149245,4,5
2023-03-21,BMRI,0.17096585,0.13399659,9,8
2023-03-21,BRIS,0.092157885,0.40927362,1,6
2023-03-21,GOTO,0.26053482,0.27231243,27,28
2023-03-22,ARTO,0.3729241,0.16411369,1,1
2023-03-22,BBCA,0.1938959,0.29335147,3,4
2023-03-22,BBNI,0.17231038,0.025779616,2,0
2023-03-22,BBRI,0.2985548,0.14122786,8,3
2023-03-22,BBTN,0.2280974,0.5696766,2,3
2023-03-22,BMRI,0.14145318,0.14438899,3,3
2023-03-22,BRIS,0.18709037,0.6761852,2,5
2023-03-22,GOTO,0.26732078,0.14373441,9,4
2023-03-23,ARTO,0.0038546114,0.2549656,0,1
2023-03-23,BBCA,0.071140476,0.34553972,0,6
2023-03-23,BBNI,0.13020767,0.26617742,1,2
2023-03-23,BBRI,0.19970934,0.2509424,2,4
2023-03-23,BBTN,0.006366059,0.7477757,0,3
2023-03-23,BMRI,0.0697453,0.14263746,0,2
2023-03-23,BRIS,0.0033767826,0.9584763,0,3
2023-03-23,GOTO,0.33660153,0.32055742,8,9
2023-03-24,ARTO,0.11986921,0.20324132,2,3
2023-03-24,BBCA,0.14596042,0.14866728,8,6
2023-03-24,BBNI,0.13384396,0.14214006,3,3
2023-03-24,BBRI,0.17021456,0.1747283,12,11
2023-03-24,BBTN,0.3321329,0.15967314,9,3
2023-03-24,BMRI,0.19168565,0.18030447,14,15
2023-03-24,BRIS,0.13429299,0.14300399,2,2
2023-03-24,GOTO,0.19890827,0.2528794,16,20
2023-03-25,BBCA,0.14364354,0.17332642,3,4
2023-03-25,BBNI,0.33447477,0.004676582,1,0
2023-03-25,BBRI,0.14687516,0.14971946,3,4
2023-03-25,BBTN,0.23342377,0.1382934,1,0
2023-03-25,BMRI,0.04603929,0.14591397,0,1
2023-03-25,BRIS,0.106382854,0.41236797,0,1
2023-03-25,GOTO,0.2396729,0.2460294,10,10
2023-03-26,ARTO,0.47476685,0.04553351,3,0
2023-03-26,BBCA,0.16276243,0.2108864,2,2
2023-03-26,BBNI,0.1895141,0.3116863,1,3
2023-03-26,BBRI,0.2716932,0.22957712,5,4
2023-03-26,BBTN,0.3956535,0.11440382,2,1
2023-03-26,BMRI,0.24044316,0.18433642,1,1
2023-03-26,BRIS,0.108930476,0.10060017,0,0
2023-03-26,GOTO,0.14359786,0.33776647,6,13
2023-03-27,ARTO,0.075915374,0.20502396,1,3
2023-03-27,BBCA,0.12363001,0.14261152,9,10
2023-03-27,BBNI,0.10641501,0.16278788,4,4
2023-03-27,BBRI,0.26750097,0.15473616,15,6
2023-03-27,BBTN,0.14941384,0.30055055,2,4
2023-03-27,BMRI,0.15778808,0.21236855,14,17
2023-03-27,BRIS,0.058646318,0.13294537,0,1
2023-03-27,GOTO,0.16398299,0.3160166,8,15
2023-03-28,ARTO,0.17475116,0.11562637,3,3
2023-03-28,BBCA,0.13937671,0.18878248,5,7
2023-03-28,BBNI,0.15027446,0.32276344,3,7
2023-03-28,BBRI,0.17765525,0.26157197,6,6
2023-03-28,BBTN,0.05871804,0.47327295,1,8
2023-03-28,BMRI,0.20038442,0.15737116,10,9
2023-03-28,BRIS,0.2617195,0.13925299,3,2
2023-03-28,GOTO,0.22215,0.23421803,14,13
2023-03-29,ARTO,0.17333591,0.111476235,8,4
2023-03-29,BBCA,0.17529407,0.14786768,9,7
2023-03-29,BBNI,0.20660149,0.17387754,4,5
2023-03-29,BBRI,0.2840633,0.11960979,12,5
2023-03-29,BBTN,0.17107557,0.44053262,6,13
2023-03-29,BMRI,0.24922371,0.11861596,9,5
2023-03-29,BRIS,0.22283114,0.16184798,8,5
2023-03-29,GOTO,0.30369785,0.14362633,18,9
2023-03-30,ARTO,0.14289804,0.16524278,5,5
2023-03-30,BBCA,0.220473,0.12711391,13,7
2023-03-30,BBNI,0.117511466,0.033462048,3,1
2023-03-30,BBRI,0.23215911,0.14622934,9,8
2023-03-30,BBTN,0.20222242,0.217185,2,2
2023-03-30,BMRI,0.278472,0.13699667,13,6
2023-03-30,BRIS,0.16037607,0.24508831,6,9
2023-03-30,GOTO,0.2048759,0.27920547,16,20
2023-03-31,ARTO,0.19605128,0.18970203,2,2
2023-03-31,BBCA,0.19802795,0.1863993,8,8
2023-03-31,BBNI,0.2626721,0.10601389,3,1
2023-03-31,BBRI,0.15471241,0.26415247,5,7
2023-03-31,BBTN,0.0501075,0.74886805,0,3
2023-03-31,BMRI,0.32397318,0.16869226,11,6
2023-03-31,BRIS,0.07127345,0.13181089,1,4
2023-03-31,GOTO,0.21247245,0.23268075,14,18
2023-04-01,ARTO,0.45460618,0.026468584,1,0
2023-04-01,BBCA,0.06056681,0.32925567,1,6
2023-04-01,BBNI,0.030154046,0.3490976,0,3
2023-04-01,BBRI,0.19864868,0.25405282,3,4
2023-04-01,BBTN,0.4797732,0.017455602,1,0
2023-04-01,BMRI,0.19428383,0.24167225,1,2
2023-04-01,BRIS,0.19534819,0.21485944,1,2
2023-04-01,GOTO,0.20870219,0.19813654,6,7
2023-04-02,ARTO,0.028385798,0.112558916,0,0
2023-04-02,BBCA,0.20606452,0.118499815,5,1
2023-04-02,BBNI,0.006464727,0.19815072,0,1
2023-04-02,BBRI,0.15987535,0.23378597,2,3
2023-04-02,BBTN,0.00087675714,0.007275651,0,0
2023-04-02,BMRI,0.3577126,0.1613351,4,1
2023-04-02,BRIS,0.032817636,0.043500092,0,0
2023-04-02,GOTO,0.15017699,0.22558251,5,7
2023-04-03,ARTO,0.101022765,0.29447526,1,3
2023-04-03,BBCA,0.20740117,0.12702315,11,5
2023-04-03,BBNI,0.1264537,0.06289001,2,1
2023-04-03,BBRI,0.25494125,0.08471845,12,3
2023-04-03,BBTN,0.18981925,0.40952346,2,5
2023-04-03,BMRI,0.18876217,0.07589522,11,4
2023-04-03,BRIS,0.004193612,0.15770984,0,1
2023-04-03,GOTO,0.17160429,0.32544333,16,29
2023-04-04,ARTO,0.5404356,0.08588673,3,0
2023-04-04,BBCA,0.18777266,0.2266695,7,11
2023-04-04,BBNI,0.10727967,0.19551396,1,2
2023-04-04,BBRI,0.20988232,0.22720802,7,10
2023-04-04,BBTN,0.23783094,0.28181866,3,4
2023-04-04,BMRI,0.17373474,0.12510225,16,14
2023-04-04,BRIS,0.2866947,0.23293991,3,3
2023-04-04,GOTO,0.21809416,0.3161815,15,22
2023-04-05,ARTO,0.3167756,0.36498392,8,9
2023-04-05,BBCA,0.20295787,0.31358525,7,11
2023-04-05,BBNI,0.22358309,0.04556243,2,0
2023-04-05,BBRI,0.16928509,0.25276303,5,9
2023-04-05,BBTN,0.20109427,0.21794577,3,2
2023-04-05,BMRI,0.19284846,0.10315566,12,5
2023-04-05,BRIS,0.07707675,0.25699252,4,14
2023-04-05,GOTO,0.1732234,0.35932487,10,23
2023-04-06,ARTO,0.1374155,0.40629625,3,8
2023-04-06,BBCA,0.24200465,0.22129647,10,10
2023-04-06,BBNI,0.31829485,0.12936275,5,2
2023-04-06,BBRI,0.13838972,0.27448305,3,7
2023-04-06,BBTN,0.19870584,0.29152486,2,4
2023-04-06,BMRI,0.15672447,0.044199903,7,1
2023-04-06,BRIS,0.2824895,0.14257301,16,7
2023-04-06,GOTO,0.21593823,0.2870109,22,30
2023-04-07,ARTO,0.2627374,0.28837729,2,3
2023-04-07,BBCA,0.23876493,0.1624245,3,2
2023-04-07,BBNI,0.2611667,0.08328003,1,0
2023-04-07,BBRI,0.29099676,0.23665816,4,3
2023-04-07,BBTN,0.0016941488,0.3365754,0,1
2023-04-07,BMRI,0.4271492,0.20412779,5,2
2023-04-07,BRIS,0.14398716,0.014239316,1,0
2023-04-07,GOTO,0.33025676,0.29040134,14,10
2023-04-08,ARTO,0.003082763,0.78137827,0,2
2023-04-08,BBCA,0.055696707,0.42018557,0,4
2023-04-08,BBNI,0.017681176,0.041103505,0,0
2023-04-08,BBRI,0.25080696,0.22214366,3,3
2023-04-08,BBTN,0.43174553,0.056674454,1,0
2023-04-08,BMRI,0.15035968,0.31235042,1,3
2023-04-08,BRIS,0.22619948,0.2524932,2,3
2023-04-08,GOTO,0.12817654,0.35717338,4,16
2023-04-09,BBCA,0.2583874,0.10648969,3,1
2023-04-09,BBNI,0.24177718,0.14541276,1,1
2023-04-09,BBRI,0.41810277,0.044092607,8,1
2023-04-09,BBTN,0.49330083,0.008463214,2,0
2023-04-09,BMRI,0.29673263,0.10487266,2,1
2023-04-09,BRIS,0.09617556,0.27116972,1,3
2023-04-09,GOTO,0.20886971,0.22899467,6,5
2023-04-10,ARTO,0.025150914,0.14883496,0,1
2023-04-10,BBCA,0.13235453,0.19982538,4,8
2023-04-10,BBNI,0.3924567,0.1565654,7,3
2023-04-10,BBRI,0.3821475,0.23193581,10,6
2023-04-10,BBTN,0.18982947,0.09989657,4,1
2023-04-10,BMRI,0.22868198,0.21509714,10,8
2023-04-10,BRIS,0.1849073,0.35744917,6,12
2023-04-10,GOTO,0.1619344,0.29769775,16,32
2023-04-11,ARTO,0.29605842,0.11296164,5,2
2023-04-11,BBCA,0.24161619,0.17582706,10,6
2023-04-11,BBNI,0.08537677,0.012911179,1,0
2023-04-11,BBRI,0.24811633,0.0650729,8,1
2023-04-11,BBTN,0.015862517,0.13356206,0,1
2023-04-11,BMRI,0.15906693,0.03596695,5,1
2023-04-11,BRIS,0.27198827,0.03613054,2,0
2023-04-11,GOTO,0.25266865,0.19114517,24,21
2023-04-12,ARTO,0.2395746,0.25881675,3,3
2023-04-12,BBCA,0.28658152,0.118754014,10,4
2023-04-12,BBNI,0.19753958,0.0049954285,1,0
2023-04-12,BBRI,0.24498487,0.1149216,20,10
2023-04-12,BBTN,0.17760134,0.089011796,2,1
2023-04-12,BMRI,0.28829044,0.1060907,19,7
2023-04-12,BRIS,0.12083941,0.2774636,2,6
2023-04-12,GOTO,0.16665031,0.30171153,15,31
2023-04-13,ARTO,0.14532343,0.36444297,2,5
2023-04-13,BBCA,0.22390732,0.26782832,7,10
2023-04-13,BBNI,0.082516484,0.17735921,1,3
2023-04-13,BBRI,0.2472517,0.1874971,14,12
2023-04-13,BBTN,0.30283666,0.06686692,5,1
2023-04-13,BMRI,0.35232434,0.090308756,11,3
2023-04-13,BRIS,0.23838593,0.18671456,6,5
2023-04-13,GOTO,0.21628667,0.23786965,20,25
2023-04-14,ARTO,0.23001108,0.4375569,2,5
2023-04-14,BBCA,0.25850934,0.15685074,18,11
2023-04-14,BBNI,0.2573518,0.15142535,5,3
2023-04-14,BBRI,0.30288157,0.18706965,24,14
2023-04-14,BBTN,0.33511397,0.15148494,5,3
2023-04-14,BMRI,0.19531712,0.089812964,7,3
2023-04-14,BRIS,0.23928596,0.2009714,7,7
2023-04-14,GOTO,0.2611211,0.15209989,25,15
2023-04-15,ARTO,0.65150505,0.34603226,2,1
2023-04-15,BBCA,0.13782686,0.19112961,4,4
2023-04-15,BBNI,0.5581835,0.028112724,4,0
2023-04-15,BBRI,0.2444177,0.1606333,7,4
2023-04-15,BBTN,0.73309535,0.071515985,4,0
2023-04-15,BMRI,0.27834627,0.27807182,3,2
2023-04-15,BRIS,0.03152212,0.40456277,0,3
2023-04-15,GOTO,0.18062522,0.16676533,3,3
2023-04-16,ARTO,0.0066849906,0.0077217873,0,0
2023-04-16,BBCA,0.14070971,0.070273794,6,2
2023-04-16,BBNI,0.025971847,0.0027518647,0,0
2023-04-16,BBRI,0.16354647,0.047898848,6,1
2023-04-16,BBTN,0.20137846,0.0020872853,1,0
2023-04-16,BMRI,0.07604252,0.02935866,1,0
2023-04-16,BRIS,0.14716162,0.023157116,1,0
2023-04-16,GOTO,0.15208265,0.14692253,7,6
2023-04-17,ARTO,0.25305334,0.13623495,3,1
2023-04-17,BBCA,0.19925295,0.082210034,14,5
2023-04-17,BBNI,0.23099205,0.033394955,4,0
2023-04-17,BBRI,0.15640192,0.17060512,12,13
2023-04-17,BBTN,0.14806233,0.00417738,1,0
2023-04-17,BMRI,0.15976754,0.031364627,5,0
2023-04-17,BRIS,0.16623439,0.22330168,5,5
2023-04-17,GOTO,0.20779529,0.16361813,20,15
2023-04-18,ARTO,0.078031026,0.40768573,1,8
2023-04-18,BBCA,0.28092733,0.11412756,22,7
2023-04-18,BBNI,0.5420865,0.051081654,18,1
2023-04-18,BBRI,0.28187066,0.11245985,17,5
2023-04-18,BBTN,0.16877145,0.6186229,1,5
2023-04-18,BMRI,0.3630966,0.06858018,19,3
2023-04-18,BRIS,0.20106705,0.24524863,4,2
2023-04-18,GOTO,0.25386643,0.1713339,18,11
2023-04-19,ARTO,0.17176552,0.23172072,1,1
2023-04-19,BBCA,0.13033906,0.20036796,2,3
2023-04-19,BBNI,0.49136353,0.11854648,4,1
2023-04-19,BBRI,0.27446836,0.33200255,5,5
2023-04-19,BMRI,0.3165809,0.03781652,6,0
2023-04-19,BRIS,0.1677867,0.13857448,2,1
2023-04-19,GOTO,0.2492055,0.34947753,6,7
2023-04-20,ARTO,0.13737619,0.5199263,0,1
2023-04-20,BBCA,0.22405782,0.046644084,3,0
2023-04-20,BBNI,0.28229392,0.0028879624,0,0
2023-04-20,BBRI,0.2984169,0.01666835,3,0
2023-04-20,BMRI,0.25503054,0.19474286,2,1
2023-04-20,BRIS,0.09834947,0.29060063,1,1
2023-04-20,GOTO,0.24014486,0.30974975,2,3
2023-04-21,ARTO,0.04117346,0.757622,0,2
2023-04-21,BBCA,0.30657053,0.15188427,8,4
2023-04-21,BBNI,0.21160963,0.20215635,1,1
2023-04-21,BBRI,0.26683176,0.073758125,4,1
2023-04-21,BBTN,0.050948173,0.036391437,0,0
2023-04-21,BMRI,0.41057375,0.13616346,2,1
2023-04-21,BRIS,0.5959802,0.24267538,4,2
2023-04-21,GOTO,0.2095911,0.3380072,2,5
2023-04-22,ARTO,0.13116285,0.5164665,0,1
2023-04-22,BBCA,0.12704194,0.20663676,2,3
2023-04-22,BBNI,0.11475056,0.80017346,0,1
2023-04-22,BBRI,0.14802243,0.18906586,2,2
2023-04-22,BMRI,0.5617594,0.31234902,1,0
2023-04-22,BRIS,0.65097207,0.0037327744,2,0
2023-04-22,GOTO,0.15123558,0.5282935,3,8
2023-04-23,ARTO,0.6109985,0.27376318,4,1
2023-04-23,BBCA,0.20870964,0.09879459,3,1
2023-04-23,BBNI,0.57345784,0.0023678998,3,0
2023-04-23,BBRI,0.2942081,0.024651663,4,0
2023-04-23,BMRI,0.5746645,0.07875215,5,0
2023-04-23,BRIS,0.51971775,0.007477871,1,0
2023-04-23,GOTO,0.2665482,0.2151217,6,5
2023-04-24,BBCA,0.16067366,0.21628553,2,3
2023-04-24,BBNI,0.3995661,0.40095463,2,2
2023-04-24,BBRI,0.101831764,0.27763245,0,3
2023-04-24,BBTN,0.007380287,0.008747019,0,0
2023-04-24,BMRI,0.23280755,0.21927814,1,2
2023-04-24,BRIS,0.0008186477,0.9989201,0,1
2023-04-24,GOTO,0.050779726,0.2722195,0,4
2023-04-25,ARTO,0.17159405,0.011272771,1,0
2023-04-25,BBCA,0.14545946,0.059791394,3,1
2023-04-25,BBNI,0.19164298,0.006810336,2,0
2023-04-25,BBRI,0.17032512,0.09523429,4,2
2023-04-25,BBTN,0.007032139,0.0021283564,0,0
2023-04-25,BMRI,0.28652114,0.101463936,6,2
2023-04-25,BRIS,0.0007156624,0.20062009,0,1
2023-04-25,GOTO,0.25200427,0.32057238,4,4
2023-04-26,ARTO,0.16175993,0.2825803,7,11
2023-04-26,BBCA,0.27204782,0.10433434,22,7
2023-04-26,BBNI,0.24253722,0.051016927,5,1
2023-04-26,BBRI,0.23391844,0.18313038,14,10
2023-04-26,BBTN,0.35903752,0.22420579,9,6
2023-04-26,BMRI,0.22101048,0.1673728,10,8
2023-04-26,BRIS,0.04767982,0.17748171,1,4
2023-04-26,GOTO,0.2722252,0.2378023,20,19
2023-04-27,ARTO,0.12782803,0.18065968,3,5
2023-04-27,BBCA,0.28964683,0.13894504,29,13
2023-04-27,BBNI,0.34108084,0.048938014,9,1
2023-04-27,BBRI,0.22744143,0.16462368,18,14
2023-04-27,BBTN,0.36449558,0.19262663,9,4
2023-04-27,BMRI,0.31120792,0.13646384,13,5
2023-04-27,BRIS,0.29551446,0.20769724,13,8
2023-04-27,GOTO,0.29450768,0.17662133,33,19
2023-04-28,ARTO,0.41723546,0.1000495,19,4
2023-04-28,BBCA,0.3646281,0.21108048,20,11
2023-04-28,BBNI,0.3027034,0.25051174,5,3
2023-04-28,BBRI,0.33919945,0.22865306,28,19
2023-04-28,BBTN,0.56597257,0.14902721,7,2
2023-04-28,BMRI,0.1682096,0.22059907,7,7
2023-04-28,BRIS,0.36665744,0.13975635,15,6
2023-04-28,GOTO,0.35695067,0.16262655,40,16
2023-04-29,ARTO,0.30694884,0.3677488,3,4
2023-04-29,BBCA,0.24871546,0.13749872,5,3
2023-04-29,BBNI,0.22331204,0.33600357,1,1
2023-04-29,BBRI,0.22595426,0.14461635,5,3
2023-04-29,BBTN,0.43449998,0.33953118,1,1
2023-04-29,BMRI,0.076876625,0.018033959,1,0
2023-04-29,BRIS,0.094679,0.22849159,1,3
2023-04-29,GOTO,0.3142626,0.05412368,14,2
2023-04-30,ARTO,0.29072228,0.48996797,1,1
2023-04-30,BBCA,0.24169648,0.14069451,7,4
2023-04-30,BBNI,0.45204315,0.1287463,2,1
2023-04-30,BBRI,0.26697257,0.23645052,3,3
2023-04-30,BMRI,0.35736418,0.11213892,2,1
2023-04-30,BRIS,0.50838876,0.2365514,4,2
2023-04-30,GOTO,0.1804338,0.22370487,7,8
2023-05-01,ARTO,0.035703737,0.94160557,0,2
2023-05-01,BBCA,0.19876365,0.10708404,12,7
2023-05-01,BBNI,0.2729577,0.24223204,3,3
2023-05-01,BBRI,0.17053108,0.13003919,7,6
2023-05-01,BBTN,0.05894673,0.4067193,0,3
2023-05-01,BMRI,0.14580774,0.2681153,2,4
2023-05-01,BRIS,0.23046798,0.3169235,4,9
2023-05-01,GOTO,0.2007844,0.0734208,9,2
2023-05-02,ARTO,0.4220334,0.10108749,7,1
2023-05-02,BBCA,0.15084904,0.17394249,15,15
2023-05-02,BBNI,0.23858672,0.1280257,4,2
2023-05-02,BBRI,0.22034791,0.18296577,13,10
2023-05-02,BBTN,0.40361184,0.022083126,4,0
2023-05-02,BMRI,0.23358838,0.19553986,8,6
2023-05-02,BRIS,0.22966774,0.26036194,7,9
2023-05-02,GOTO,0.31670764,0.27827212,19,15
2023-05-03,ARTO,0.20162219,0.052073207,5,1
2023-05-03,BBCA,0.19941041,0.25587445,8,13
2023-05-03,BBNI,0.19843031,0.22622325,2,3
2023-05-03,BBRI,0.15221801,0.24445814,6,11
2023-05-03,BBTN,0.04579056,0.15762477,0,1
2023-05-03,BMRI,0.2483094,0.21391478,6,4
2023-05-03,BRIS,0.21314944,0.1723514,8,6
2023-05-03,GOTO,0.15018429,0.29461783,8,16
2023-05-04,ARTO,0.029718181,0.14959487,0,2
2023-05-04,BBCA,0.18913385,0.16765802,12,10
2023-05-04,BBNI,0.13356915,0.18304954,2,2
2023-05-04,BBRI,0.18837191,0.20858741,8,8
2023-05-04,BBTN,0.14633094,0.23199427,2,3
2023-05-04,BMRI,0.2272858,0.03546919,7,0
2023-05-04,BRIS,0.17572464,0.20288241,6,7
2023-05-04,GOTO,0.18708156,0.18155129,16,17
2023-05-05,ARTO,0.1759063,0.19599482,2,3
2023-05-05,BBCA,0.18954484,0.26084542,9,11
2023-05-05,BBNI,0.5390787,0.13290298,5,1
2023-05-05,BBRI,0.3069344,0.2632249,13,10
2023-05-05,BBTN,0.17496589,0.021114035,2,0
2023-05-05,BMRI,0.20491152,0.21428983,7,8
2023-05-05,BRIS,0.27658102,0.17851746,8,5
2023-05-05,GOTO,0.21740253,0.27780628,20,26
2023-05-06,ARTO,0.003503448,0.4247241,0,2
2023-05-06,BBCA,0.2906358,0.2637508,4,5
2023-05-06,BBNI,0.040677052,0.12121665,0,0
2023-05-06,BBRI,0.19153395,0.23765379,2,4
2023-05-06,BBTN,0.07772607,0.36090913,0,0
